,video_id,comments
1589,mon-grT8w_o,"['Femail bundul bestis', 'Bro diamond hack kese kare', 'Bhai apka   yai meta number h   7004425926  call', 'Femel', 'Nics video DADA', 'I APPRECIATE YOUR EFFORTS BRO......♥♥♥♥ ♥♥♥ YOU REALLY WORK HARD FOR MAKING THE VIDEOS........♥♥', 'Pls subscribe', 'https://youtu.be/wddNVJtIG88', 'Prince', 'Kali 600 Diamond yaar request kar raha hun bhai De De']"
1590,ePHQvySm0ZM,"['I got in magic cube today 😂😂🤣😂🤣', 'Your voice very funny 😁😁😁😁😁😄😄😄😄😂😂😂🤣🤣🤣🤣', 'Bhai mujhe dimond gift kat do bhai please bhai my id hacker10032C', 'Nidhi bhai', 'ID', '😂😂😂', 'Fantastic bhai', 'Muje to 1hi diamond voucher me mila tha', 'milega', 'Mere ko Mila 3spin mai']"
1591,33QeXRL4azE,"['Ek bandel please😫🙏🙏💓 bhai', 'Bhai please 1000 diamond💎 Dona', 'Mughe nahi mila 4filifs me mila lekin lock laga hai', 'Please give 9dimond Riddhisangha', 'Bhai valt ma Jakar dekh skin ha', 'bahi g aap dimand do ga please', 'bhai aap ka pass pasa h lakin jiss ka pass nehi vo kasa la ga', ""Bhai apni free  fire ki I'd batado"", 'Bhai main Dekha nhi aur Pura diamond barbad kar Diya 1000 😭😭😭', 'Khali emot Mila aur bandal Mila kya robot nhi milega']"
1592,llBzrbqBA-g,"['Me sab elite pass piche ka liya hu mujhe kuch nhi mil rha hai aaj khola me ye event chla gya kya', 'Bhai mai clash squad me mera hua tha', 'Sir main iss mission ko class squad main complete kiya hai', '🙏🙏🙏🙏', 'Please yaar 2000 Diamond de do', 'Mera ID hai sanipro0551J', '🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏', ""Please yaar mere bhai please please please merko Damian's dedo please 2000  Damian's dedo please"", 'Mai apne id bej rha hu jisko chaye whatsapp par contact kare 8423276545', 'Mujhe mil gya']"
1593,EqkKgnMZQkc,"['😄😄😄😄😄', 'Yar ap ka chnal na good ha bro', 'Nahi milega mere Bhi,,', 'Deepakk3519v nahi. Milaha', 'Dya Mend Kine Kivade', 'Bahi yarr alok send me', 'Your ID', 'Supar', 'Parvin7771', 'Airdrop lete hai to topup Mana jata. Hai kya']"
1594,RoD-v0hghHk,"['Mujhe Alok dedo Yaar uid:528224264', 'Bhai mere pas to diamond hi nhi yaar kya kre', 'Bura', '11 spin m mila h', 'Myry ko mila h bhai  id 525801904', 'Hira khane Bala Masin he bhai', 'Miliga', 'Mere ko mila tha Daymand', 'Faltu', 'দারিন']"
1595,9qS-jT22Lm4,"['No mercy na kick kar diya', 'Helping gamer I need help', '4 day Ka sky board kaise milega bhai', 'Bhavesh ashari', '10', 'Are tropic Kiya ha', 'Thank you bhai', 'One video on you game play and collection', 'Bahut hard', 'Nice Bhai mene Bi liya he ye Beg']"
1596,KhmcDxY6phc,"['Alok de do', 'Alok dheado', ""EAGLE''ROHIT"", 'घच', 'Nice', 'Alok', 'Dj gift kar do', 'Bhai dj alok do my id 2186537038', 'Bhai alok dedo plzz 😭😭😭😭😭😭', 'Faltu bakwas mat kar']"
1597,MmU4fGbEe6M,"['🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖐🖕🖕🖕🖕🖐🖐🖐🖐🖐🖐🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕', 'Alok gift kardo bhai please bhai please bhai please', 'Love you Free 🔥 like kare', 'Light paas kese mila ga', 'Like  plZ\n👇👇👇', '1231521016 my id', 'Good', 'Diamond', 'Sala', 'Bilkul bhi kalyug ka subscribe mangte Rahte Ho Mein']"
1598,HrGGnoOSAe4,"['Me aap ki har video dek ta hu bahi', 'Bhai mujhe bhi dimond dedo please please please please please please please please please please please please please please please please please please please please please please please please please please please please please bhai', 'Big.Daiman', '1204👍👍👍👍👍👌👌', 'Nice video', 'Diamond kaise milta hai', 'bhai mera comment delete karke accha nehi kiya i am your big fan yr... kuch help he toh mang raha hoon', 'Diamonds top up', 'What the fuck ?\nUr just telling us what we already know \nfuck this channel', 'How to get Elite pass']"
1599,vXZn2dVPnyQ,"['Jio ne to hamka net e le liya tha(bad luck) 😢 😭 😿', 'Alok gift kardo bhai please bhai please bhai please bhai', 'Alok gift kardo bhai please', 'Good video', ""Bhiy mere I'd lalo dhruv$#,,,@"", 'Aaj ka calanj', 'Hello bhai aaj parachute Kaise Milega vah video Banakar bhejo', 'Bhai alok gift me', 'sagin Travel in game 0/ 12000 m kasa kara', 'Hiii']"
1600,VteaTzfAvKY,"['bak is 💎💎💎', 'Whatch ads. Kb ai ja', 'Ye update ana chahiy', 'Yes', 'Watch ads and clam dimond kabaayenga', 'We want the the event back bhai', 'https://youtu.be/JxvyQ6zurPw\nLike the video please \nSubscribe my channel zero _420 \nShare my channel please', 'Bahut achcha video tha bye thankyou aisi video banate rahana', 'Nice video Bhai', 'Watch ads and earn diamond old one']"
1601,ipOd58R1AWQ,"['Hio', 'Diamond  kaise  milega bhai batao', 'I love you bro', 'Nice', 'Pizz sandy292957G', 'Bhai ye event paka lao yaar  ye sabse acha event hai aur ham bahut der see iis event ka intzar Kar rahe hai', 'Abe bhai Facebook ka pasward dalta hu tab dhi nahi khul rha', 'Bhai mera callback nehi ho raha he', 'Bhai mere nahi aata😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭', 'Muja milgha 9999']"
1602,tOmgia5W9dE,"['Old memories', 'Old is gold', 'Miss u old', 'Bhai me app ka bhot bada fan hun mujhe plase DJ Alok gift kar do', '1660420727', 'free me Diamond kaise pai reaplay', 'Hello bai free fire me kese diamond milege', 'કિશન 2448', 'Bhai mere ko emote kholna hai isliye Diamond chahie ha MY ID Aniket94417c', 'Bhai  itna diamond kaha se laaye?']"
1603,3pkoB-FrXg4,"['Hp noobda', 'Alok gift kardo bhai please bhai please bhai please bhai', 'Alok gift kardo bhai', 'Bhai mera top up kr k do bhai plis 7876157237pasword charli', 'Jsydip', ""My I'd 588829509"", 'Bhai sarfraj Khan Mera Nam hai', 'Pass', 'Nice video', '😂😂😂😂😂😂😂']"
1604,DJpM4bp-YRU,"['Mere ko v mill gya plugue Doctor bundle 1 spin me 😍😍', 'A event 30 December ko on nhi ho rha hai ku vai reply pls reply pls', 'Mujhe 9 diamond me Mila only first spin', 'Pandal chahie bhai ek bandal', 'Seriously I got the bundle in first spin😁😁😁', 'ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ ᏢᏞᎬᎪsᎬ  ᎶᎥᏉᎬ ᎳᎬᎽ 💍 ᎠᎥᎪmᎾᏁᎠ ᎥᎠ 1597219560', ""Bhai Aap mujhe 59 diamond dedo me aap Ka channel pure ilake se subscribe karvadunga I'd Jaguar4217G"", 'Bhai mst hai', '1261799478', 'Bhai mujhe sab unlock chahie please bhai']"
1605,SzdRdrL0IQE,"['Bhai please diamond de do please  please  please 1000 diamonds Dr do', 'Bhai Main Bhi Ek channel banaya thoda sa yaar madad kar do Mera', 'Maine purchase Kya Bhai 100 diamond lekin box nhi mila', '1m', 'My id tanseer786ts diamond', 'Plz give in this is 500 daimond..........………….1165021692', 'Haaa bhai top up karo na 1526515963 best of luck', 'Ganga0036f pls help me send any gift', 'Please', 'Mera top up karo']"
1606,g2c6W6myYAI,"['Bhai mujhe 50 daiment ka top up ker do please me aapke sare video      dekheta hun me aapaka our gyan gaming ka fan hun', 'Vae EA Mera iD he 1547636996 vae merepas ak vi bondol nehi he merek redchili Bala bondol Gipt kerdo vae ples vae ples😭😭😭😭😭😭😣😭😣😭', ""Plz Bro Give Me Diamond My I'D 546329677 Plz Bro"", 'Bhai agr koi trick hai to bhai please bta do', 'Bhai mera refresh time samapt ho chuka hai to bhai koi trick hai jisse again refresh kr skte hn', 'Bhai ap ne emote send nhi kya', 'Top up keise Korte hai bota sakte ho vai', 'yarr diomond kese lete hai batao yar please', 'Thanks bro', 'Qqqa']"
1607,IhNMDbHUlDQ,"['Legends seen this video after 1 year... Lol', '😂😂😂😂', 'Sabzi wala food bamboo or burger jaisa food hot dog hai', 'Free. Panda', 'Give 20 token', 'Thanks', 'Thank bhai ask aapki wajah se mai panda ko by Kat paya', 'You are best', 'Mer bhi panda khul gaya hai😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎', 'Thanks bhai']"
1608,bHnCNsthp3M,"['On 29  the event is there or no', 'I Also get ff id Dynamo2337Q', 'pa', 'Khatam kab hoga', 'https://www.youtube.com/channel/UCifjrkf6oFg5gOhn_uVheIg     free diamonds link', ""Panda Nahi Mila game I'd 1348376046"", 'Panda bhi melega', 'event ta ki 29 tarikh porjonto thakbe???', 'emote kase male', '😘😘😘😘']"
1609,d8osXEhnK5Y,"['Free fire parametali dilet kese kare bhai', 'Hi', 'Bhai may friend ko Facebook se\nRikwasta  kaise pathay', 'Nyc bro', 'Bhai mystery shop kab aaega', 'suraj5051d', 'Bro giving 200 diamond please please', 'Support Karo bhai ko', 'Muje game add', 'Bhai maine ise pahle se already download kar rakha hai']"
1610,Dcpohx-Hm_M,"['Hi', 'Hifxv', 'Hii bro', 'Okkk ek', 'Broo merekobaimon gipt pilse', 'Hello bahi app mujhe ek baar app mujhe sirf 1200 diamond bhej do please iss id paar jadoo4254N', 'My id:784937336 call back me', 'Oo', 'Hi', ""Please give 500 diamond my I'd Ramaniyug""]"
1611,xN_z8nJ-Jzo,"['Kuch nhi diya', 'Please bhai ID De raha hun aur mobile number meraID1257072060 mobile number 6203410002 gift Karke ke phone karna please bhai Bhai request kar raha hun', 'Helping gaming bhai Mujhe hayato character chahie please bhai main id de raha hun aur pink hair bundle please request kar raha hun helping Bhai Main aapko bahut sara video aapka like karta hun aur subscribe bhi kar diya hun please bhai main aapka Sara video like karta hun ID bhej raha hun', '657302129', '415492180 my free fire ID gift me street boy bundle', 'Jo jo free fire khelta h like kro', 'bhai faad Dala', 'Gift me sunnyraj5432', 'my id s.valvi.s', '1168154940 Please send me rockstar bundle my uid']"
1612,9ISdMFeXPtA,"['Main bhi FIR pyar karta hun apna id Koi comment Karen', 'Him', 'Helping gemmar bro a rank seosan or kitna din hai', 'Vivek', 'Hii', 'Bhai give me  diamond id jack22631', 'Thanks\n\nFor your help', 'Bahut bekar', 'Top up me piz', 'Send me alok id Asish122455H']"
1613,em9OUjmW5Yc,"['Ham', 'hamare me toh 2000 coins ka aek food he', 'Mujhe DJ alok bhej do. Jaldi.meri.iD.p.j.8000', 'সারা', 'Panda aya par dandel nahi aya', 'Asa kuch nahi aya', 'I got it', ""Jiss jiss ko pet or daimonds chahiye wo like Karo aur apna I'd batao me sach me bhejunga"", 'Ok bro', 'vht']"
1614,w02XARm3NzU,"['T shirt', 'Hello bhai game remote Ho Gaya ke bare mein video', 'Bhi tum free ma emote doga bola tha new helping gamer live ma bola tha', 'Tesat', 'Jiska t-shirt bahut Achcha Laga aur paint', 'Mera ID 887450537', 'Top up me piz', 'Itne diamonds waste kiye is se acha to mujhe de dete bhagwan bhala krta ☺️☺️☺️', 'Hmm', 'Nice']"
1615,ggRwiRxDqjI,"['Bhai nhi aya tum noob ho', 'Adrop Nahi आया hai', '50kill kya fir bi 280wala aaya', 'Mere aa gya', '50000', 'I love you', '🤣🤣🤣😂😂😂😂', 'Mil gaya bhai', '👍👍👍', 'DJ alok']"
1616,O6TY8E1L34g,"['Alok gift kardo bhai please bhai please bhai please bhai please bhai', 'Hii', 'Bhai meri free fire ki ID Mr.king88as emote dedo', 'Emote king', '1069751910', 'Santu', 'Neeraj44030Q', 'Free fire ka ID bhejun', '🔫🔫', 'Bhai Mujhe Diamond de sakte ho kya meri ID Mein likh kar deta hun aapko Teen Char hazar Diamond de dena bhai mere ko teenage 4000 Diamond de dena Main Apni ID Tumhen bhej raha hun Rohio4605G']"
1617,_VML1u9sBpI,"['Please send me 100 diomonds. My id=arnav0521A 🙏🙏🙏', 'Bhai please my id Amresh321', 'Bhai mere ld lucky4019k ha', 'Gift me panda. Id.867548864', ""gave 1000deimond my I'd fosterT2144y"", 'Panda kaise le sakte h', 'Sanjay...@$ 1658703558', 'Amaan0707s platinum4', 'Nice', 'Id_ Rupesh5959v emont_ Provoka']"
1618,4Y6zGBLVFEE,"['Bhai pahle ka soun super hai 😀😀😀😘😘😘', 'Alok gift kardo bhai please bhai please bhai please bhai please bhai please bhai', 'Utility', 'Notora  achha Dikhta Ha', 'i got in two spin', 'I get it in 1 spin', '3 spin me MIL gaya hai', 'Is id 1578117910 pe  riqust bhejo', 'डाइमड का विडियो डालो', 'Mere ko 2 spin me mila']"
1619,jPgkLJKEKmE,"['Bhai update karna sikha do', 'Bhai free diamond ka video bnaoooo', 'Thanks Bro', 'Kalahari map kab ayega', 'Bhai update aaya to pink diamond nhi aa rha h or wahan pe update the store mein nhi aa rha h video mein aa rha h store mein nhi aa rha h btao bhai 😊 😊', 'Bhai game me chat kaise kare bhai', 'Nice video bro', 'Bhai pink daimoind khaha khei Bhai please please btao', 'Bhai mera Jo pink diamond tha wo     ab nehi dekhai dera ek video banao na plz appi old subscribe ki ke liye plz plz plz plz', 'Vai mujhe na 10 rupees Bala  airdrop nahi milta kise mile iske opar ek video banwo..plz vai']"
1620,W9tl8PTWyLU,"['Alok gift kardo bhai please bhai please bhai please bhai please bhai', 'Nice😬😝😜❤️❤️😏👏👏😏😆😆😆', 'Bhai ff advance server problem for any language 14:00', 'Thanks Bro', 'Nice Bhai 👍👍', 'Nice', 'Kalari map ki Veerta padho', 'I m diamond royal bundle open', 'Nyc bro', 'is updete se pink daymond hat gaya h']"
1621,MpxwKU2H52Y,"['Alok gift kardo bhai please bhai please bhai please bhai', 'Bhai pink daimond wala event ki date  to 2019 ki he', ""60 level ka I'd hai please kuch karo"", 'Helping gemmar bro meri id hack ho gyi hai kuch help karo', 'ID 876624593', 'I love u my gaming player', 'BBoss id is 809869027', 'Ana chahia', 'Nahi aya bhi abhi Tak ya event mara pass', 'Altab khan']"
1622,iFed5vsKkJ0,"['Tokenplyer give me the emote of love', 'Chair emot', 'Navneetsingj', 'Lol emote', 'Video op', 'Emote dedo bhai', 'Bahi mughe lal emote dedo', 'Bhai muja bhi emote free me dado', 'Iolemotes', 'Lamborghini emote']"
1623,wCn5hXgtaSk,"['Bhai meri ID Sameer.ch786', 'Bhai meri ID Sameer.ch7866th', 'I know that', 'Thanks bro😊😊😃😄😄😄', 'Osm1218752547', 'Nice bro👍🏻', 'Nice video. ID. JayRobi3257A', 'Bhai sab achha hai jay hind jay bharat', 'Mere bhi dedo plZ 😭😭. US chennl ko subscribe kar diya hai plZ de do daimond id name hai 1018822318 ꧁AʝαB︻╦╤─.', 'Aap bhut achha video banate ho']"
1624,xIORcebcP9Q,"['Yeh wala event come back Indian server par scar ki stha', 'Alok gift kardo bhai please bhai please bhai please bhai please bhai', 'Nice video', 'Thanks bro 😄😄😅😅', 'Please please bhai mujhe diamond gift kar do ID shubh4515W', 'Very very nice', 'Bhi select item change nhi ho skta replay fast', 'Bhai tare lock Kya bath he', 'Bro I got shani', '🙏']"
1625,LUKVu5YyYss,"['🤣🤣🤣🤣', 'All🤩🤩🤩🤩🤩🤩🤩🤟🤟🤟', 'Katti jhar', 'Hi', '""0:28""The only working one is *ＩＮＪＡＰＰ．Ｃ０Ｍ*', '""0:24"" You all can use *𝚒𝚗𝚓𝚊𝚙𝚙．ＣＯＭ* to get yours, it is the only one that worked for me 😊', '""0:23""After wasting time on different sites, a friend of mine recommended  *ＩＮＪＡＰＰ．ＣＯＭ* and it worked perfectly for me', '""02:08"" We got everything we needed with *𝙸𝙽𝙹𝙰𝙿𝙿.𝙲𝙾𝙼*', '""01:51"" I\'ve always got mine from *𝐢𝐧𝐣𝐚𝐩𝐩.𝐜𝐨𝐦\'*', '""0:28""The only working one is *ɪɴᴊᴀᴘᴘ.ᴄᴏᴍ*']"
1626,X5G_fgXxeLY,"['Hello helping game aur bhai Mere Sath 11 Karoge custom made me feel better soon as', 'Please gift my Free fire ID 1578849548 please send', 'Hiiii', 'Bhai mere ID Mein Diamond bhej dena yaar please yaar comment kar diya yaar bhej dena please yaar', 'Mer had pardimon MAHKAI 13641', 'Sanny', 'Dimend dho my ID Rishabh@*2.0', 'Hii', 'Like', 'vai alok sant lammid) boss']"
1627,3h8PJmDWRu8,"['Plz...', 'Best. emote  car', 'Yes mughe Mill Gaya', 'आप को हीरे केसे मिले बताओ  please bhai', 'Car emote I like it bro so give me reply', 'Very good bro', 'Car emote really good', 'Good', '😄😄😀😄😀😄😃😃😁😃😄😃😍😍😍😍😍', 'Diamond Kaise kharidi please batao']"
1628,ZW2UvOG6Hnc,"['Kase kalahari map lagayege', 'Nice', 'Kabka map Aagaya he I sale', 'Maine dekh liya', 'Good. Good .........Alamgir', 'Bahut bekar lagaa yaar bro aabhi kaa free fire 🔥', 'Bhai mene kar diya\nPlease  help me', 'Nyc', 'New map nahi bro', 'Bht acha  hy  bro hum Ko daimon dela dey yaar']"
1629,aSHnIhwjYNo,"['Bhai ek parminet gan dona please😫🙏🙏💓 Bhai dona MP 40', ""My I'd 633308596 plz Vai muje I'm tha boss wala emote gift kar do"", 'M40 kids ley big head mode khilna', 'My is khanbha0839h', 'Super video Bhai 👌👍👍👌👍', 'Shotgun commission pass kaise ho isko Laga to lag hi nahin Raha bhai', 'May ID1354654366', 'Hii', 'So', 'love3']"
1630,Xvgb7t0Yp_0,"['free fire reward contains today', 'Thanks  bro', 'Aaj khaa melga', 'Mereko मिल गया kese opone करेंगे', 'Thanks bro😃😃😄😄😄', 'Nice my ID a n t w a n k 45 39 l', 'Bhai aj ka kaha hia', 'Aaj ka box kaha mile ga bhai', 'Bhi day 3 ka ha pe h jaldi bol ye 😭😭😭😭', 'Bhai plz daily ispar video dala karo']"
1631,V_dcaecwMhE,"['5XYGU8WH', 'Dimand ko hake kasa kari', 'Thanks bro', 'Thanks bro😃😃😃😄😄😄😄', 'Thanks bro 😂 😂', 'Free flre  lover   hit. Like', 'V Singh €', 'My ID names (@masterfire', 'Helping gamer please give me a emotes', 'Nice vidio my id Hitesh2056L']"
1632,g-RAMfmys10,"['हेलो हेल्पिंग गेम और भाई भाई मुझे अपना कुछ डायमंड एंड रिमोट फ्री में दे दो भाई मैंने आपके चैनल को सब्सक्राइब कर दिया है और बैल आइकन भी दबा दी है प्लीज भाई मुझे आप दे दो भाई मैं आपसे बहुत बहुत बहुत प्लीज यार दे दो', ""Your I'd code"", ""My I'd @jallad$ please  gift karo"", 'Bhai mako kuch gift choal mas', 'Bhai aaj Kaha milega', '5 December ko kha milega', 'Free Fire', 'bhai aro kese milega', 'Hai WhatsApp gyes', 'Bhai mujhe 500 diamond dedo']"
1633,qljFmHbxihM,"['Alok gift kardo bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai I', 'Thanks bro', 'मेरे को पांडा खोलना है फ्री में', 'Nice👌👌👌👌mera id1072397182', 'App ka jab ab nai', 'Actually mujhe diamond chahie aap bata sakte ho kya diamond Kaise Apne paas aa sakte Kaise bhejenge', 'Jksja', 'Diamonds 100 darylZA 5134 dalo please bro👍☝', ""My I'd Yuvraj3209M"", 'My ID ekram hossai diamond do']"
1634,tsa5jO1rYf4,"['Alok gift kardo bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai', 'Alok gift kardo bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai please bhai', 'Bhai meri ko na bat karni hai appe sa bhai apna WhatsApp no. Do bhai', '2', 'Yes', 'Hiito', ""Hello Bhai ...This is my first comment on your video. I have a question, If I enter 90% token will it cost 99 diamonds. It's showing reach 99 diamond minimum? Because I'm not top up player and I have only 119 diamonds. Please Bhai or anyone answer me. Thank you."", 'I will subcride your chanell plz plz plz send me50 dimond', 'Bhai mera to interprises nahi khul raha hai', ""bhai  diamond 699give me pizzazz I'd  kartik11136j""]"
1635,0QKFZLKnu1k,"['Alok gift kardo bhai please bhai please bhai please bhai please bhai', 'Loot box', 'New elite pass updated', 'Nice', 'Dimonds day do', 'Please mujhe please diamond bhejo meri ID jay3908A ha please meri ID ke upar 300 diamond bhejo', 'Frand', 'Hiii', 'Ruby read Wala ko 1 diamond ka topka kaise kare  bhaiya plzz reply dena bhaiya 🤗', 'Hallo  mari  id  par  1000  daimond  send  karo  id  ha  hardeep1458Y']"
